@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
11262,'2019/06/20 02:04:52:366',45,379,236,0.5,0,0.5,0.5
11263,'2019/06/20 02:04:52:390',45,376,236,0.5,0,0.5,0.5
11264,'2019/06/20 02:04:52:400',45,376,236,0.5,0,0.5,0.5
11265,'2019/06/20 02:04:52:416',45,376,236,0.5,0,0.5,0.5
11266,'2019/06/20 02:04:52:440',45,376,234,0.5,0,0.5,0.5
11267,'2019/06/20 02:04:52:450',45,376,234,0.5,0,0.5,0.5
11268,'2019/06/20 02:04:52:472',45,381,233,0.5,0,0.5,0.5
11269,'2019/06/20 02:04:52:483',45,381,233,0.5,0,0.5,0.5
11270,'2019/06/20 02:04:52:507',45,376,234,0.5,0,0.5,0.5
11271,'2019/06/20 02:04:52:516',45,376,234,0.5,0,0.5,0.5
11272,'2019/06/20 02:04:52:533',45,376,234,0.5,0,0.5,0.5
11273,'2019/06/20 02:04:52:556',45,374,234,0.5,0,0.5,0.5
11274,'2019/06/20 02:04:52:566',45,374,234,0.5,0,0.5,0.5
11275,'2019/06/20 02:04:52:589',45,374,234,0.5,0,0.5,0.5
11276,'2019/06/20 02:04:52:600',45,374,234,0.5,0,0.5,0.5
11277,'2019/06/20 02:04:52:622',45,376,234,0.5,0,0.5,0.5
11278,'2019/06/20 02:04:52:633',45,376,234,0.5,0,0.5,0.5
11279,'2019/06/20 02:04:52:656',45,378,234,0.5,0,0.5,0.5
11280,'2019/06/20 02:04:52:666',45,378,234,0.5,0,0.5,0.5
11281,'2019/06/20 02:04:52:689',45,374,234,0.5,0,0.5,0.5
11282,'2019/06/20 02:04:52:700',45,374,234,0.5,0,0.5,0.5
11283,'2019/06/20 02:04:52:724',45,376,234,0.5,0,0.5,0.5
11284,'2019/06/20 02:04:52:733',45,376,234,0.5,0,0.5,0.5
11285,'2019/06/20 02:04:52:756',45,381,233,0.5,0,0.5,0.5
11286,'2019/06/20 02:04:52:766',45,381,233,0.5,0,0.5,0.5
11287,'2019/06/20 02:04:52:790',45,380,233,0.5,0,0.5,0.5
11288,'2019/06/20 02:04:52:799',45,380,233,0.5,0,0.5,0.5
11289,'2019/06/20 02:04:52:824',45,373,234,0.5,0,0.5,0.5
11290,'2019/06/20 02:04:52:833',45,373,234,0.5,0,0.5,0.5
11291,'2019/06/20 02:04:52:850',45,373,234,0.5,0,0.5,0.5
11292,'2019/06/20 02:04:52:874',45,376,234,0.5,0,0.5,0.5
11293,'2019/06/20 02:04:52:883',45,376,234,0.5,0,0.5,0.5
11294,'2019/06/20 02:04:52:907',45,377,234,0.5,0,0.5,0.5
11295,'2019/06/20 02:04:52:917',45,377,234,0.5,0,0.5,0.5
11296,'2019/06/20 02:04:52:933',45,377,234,0.5,0,0.5,0.5
11297,'2019/06/20 02:04:52:957',45,378,234,0.5,0,0.5,0.5
11298,'2019/06/20 02:04:52:967',45,378,234,0.5,0,0.5,0.5
11299,'2019/06/20 02:04:52:989',45,378,234,0.5,0,0.5,0.5
11300,'2019/06/20 02:04:53:000',45,378,234,0.5,0,0.5,0.5
11301,'2019/06/20 02:04:53:024',45,376,235,0.5,0,0.5,0.5
11302,'2019/06/20 02:04:53:033',45,376,235,0.5,0,0.5,0.5
11303,'2019/06/20 02:04:53:057',45,376,235,0.5,0,0.5,0.5
11304,'2019/06/20 02:04:53:067',45,376,235,0.5,0,0.5,0.5
11305,'2019/06/20 02:04:53:089',45,374,235,0.5,0,0.5,0.5
11306,'2019/06/20 02:04:53:100',45,374,235,0.5,0,0.5,0.5
11307,'2019/06/20 02:04:53:124',45,377,234,0.5,0,0.5,0.5
11308,'2019/06/20 02:04:53:134',45,377,234,0.5,0,0.5,0.5
11309,'2019/06/20 02:04:53:157',45,376,234,0.5,0,0.5,0.5
11310,'2019/06/20 02:04:53:166',45,376,234,0.5,0,0.5,0.5
11311,'2019/06/20 02:04:53:190',45,375,233,0.5,0,0.5,0.5
11312,'2019/06/20 02:04:53:200',45,375,233,0.5,0,0.5,0.5
11313,'2019/06/20 02:04:53:216',45,375,233,0.5,0,0.5,0.5
11314,'2019/06/20 02:04:53:233',45,375,233,0.5,0,0.5,0.5
11315,'2019/06/20 02:04:53:258',45,371,234,0.5,0,0.5,0.5
11316,'2019/06/20 02:04:53:272',45,377,234,0.5,0,0.5,0.5
11317,'2019/06/20 02:04:53:283',45,377,234,0.5,0,0.5,0.5
11318,'2019/06/20 02:04:53:299',45,377,234,0.5,0,0.5,0.5
11319,'2019/06/20 02:05:20:012',46,605,33,0.5,0,0,1
11320,'2019/06/20 02:05:20:022',46,605,33,0.5,0,0,1
11321,'2019/06/20 02:05:20:047',46,606,32,0.5,0,0,1
11322,'2019/06/20 02:05:20:056',46,606,32,0.5,0,0,1
11323,'2019/06/20 02:05:20:079',46,607,31,0.5,0,0,1
11324,'2019/06/20 02:05:20:089',46,607,31,0.5,0,0,1
11325,'2019/06/20 02:05:20:113',46,609,30,0.5,0,0,1
11326,'2019/06/20 02:05:20:123',46,609,30,0.5,0,0,1
11327,'2019/06/20 02:05:20:147',46,609,30,0.5,0,0,1
11328,'2019/06/20 02:05:20:156',46,609,30,0.5,0,0,1
11329,'2019/06/20 02:05:20:173',46,609,30,0.5,0,0,1
11330,'2019/06/20 02:05:20:197',46,609,30,0.5,0,0,1
11331,'2019/06/20 02:05:20:206',46,609,30,0.5,0,0,1
11332,'2019/06/20 02:05:20:230',46,609,28,0.5,0,0,1
11333,'2019/06/20 02:05:20:239',46,609,28,0.5,0,0,1
11334,'2019/06/20 02:05:20:262',46,608,28,0.5,0,0,1
11335,'2019/06/20 02:05:20:272',46,608,28,0.5,0,0,1
11336,'2019/06/20 02:05:20:298',46,608,28,0.5,0,0,1
11337,'2019/06/20 02:05:20:306',46,608,28,0.5,0,0,1
11338,'2019/06/20 02:05:20:330',46,609,29,0.5,0,0,1
11339,'2019/06/20 02:05:20:340',46,609,29,0.5,0,0,1
11340,'2019/06/20 02:05:20:363',46,608,29,0.5,0,0,1
11341,'2019/06/20 02:05:20:373',46,608,29,0.5,0,0,1
11342,'2019/06/20 02:05:20:389',46,608,29,0.5,0,0,1
11343,'2019/06/20 02:05:20:412',46,611,27,0.5,0,0,1
11344,'2019/06/20 02:05:20:423',46,611,27,0.5,0,0,1
11345,'2019/06/20 02:05:20:447',46,610,30,0.5,0,0,1
11346,'2019/06/20 02:05:20:457',46,610,30,0.5,0,0,1
11347,'2019/06/20 02:05:20:480',46,611,26,0.5,0,0,1
11348,'2019/06/20 02:05:20:490',46,611,26,0.5,0,0,1
11349,'2019/06/20 02:05:20:512',46,611,27,0.5,0,0,1
11350,'2019/06/20 02:05:20:523',46,611,27,0.5,0,0,1
11351,'2019/06/20 02:05:20:539',46,611,27,0.5,0,0,1
11352,'2019/06/20 02:05:20:563',46,611,28,0.5,0,0,1
11353,'2019/06/20 02:05:20:573',46,611,28,0.5,0,0,1
11354,'2019/06/20 02:05:20:596',46,611,30,0.5,0,0,1
11355,'2019/06/20 02:05:20:606',46,611,30,0.5,0,0,1
11356,'2019/06/20 02:05:20:629',46,611,31,0.5,0,0,1
11357,'2019/06/20 02:05:20:639',46,611,31,0.5,0,0,1
11358,'2019/06/20 02:05:20:662',46,611,34,0.5,0,0,1
11359,'2019/06/20 02:05:20:673',46,611,34,0.5,0,0,1
11360,'2019/06/20 02:05:20:696',46,611,33,0.5,0,0,1
11361,'2019/06/20 02:05:20:706',46,611,33,0.5,0,0,1
11362,'2019/06/20 02:05:20:728',46,613,31,0.5,0,0,1
11363,'2019/06/20 02:05:20:739',46,613,31,0.5,0,0,1
11364,'2019/06/20 02:05:20:763',46,611,33,0.5,0,0,1
11365,'2019/06/20 02:05:20:773',46,611,33,0.5,0,0,1
11366,'2019/06/20 02:05:20:789',46,611,33,0.5,0,0,1
11367,'2019/06/20 02:05:20:812',46,611,35,0.5,0,0,1
11368,'2019/06/20 02:05:20:822',46,611,35,0.5,0,0,1
11369,'2019/06/20 02:05:20:846',46,611,37,0.5,0,0,1
11370,'2019/06/20 02:05:20:856',46,611,37,0.5,0,0,1
11371,'2019/06/20 02:05:20:879',46,611,34,0.5,0,0,1
11372,'2019/06/20 02:05:20:890',46,611,34,0.5,0,0,1
11373,'2019/06/20 02:05:20:912',46,613,32,0.5,0,0,1
11374,'2019/06/20 02:05:20:922',46,613,32,0.5,0,0,1
11375,'2019/06/20 02:05:20:939',46,613,32,0.5,0,0,1
11376,'2019/06/20 02:05:20:962',46,611,33,0.5,0,0,1
11377,'2019/06/20 02:05:20:973',46,611,33,0.5,0,0,1
11378,'2019/06/20 02:05:20:997',46,611,39,0.5,0,0,1
11379,'2019/06/20 02:05:21:006',46,611,39,0.5,0,0,1
11380,'2019/06/20 02:05:21:030',46,611,39,0.5,0,0,1
11381,'2019/06/20 02:05:21:039',46,611,39,0.5,0,0,1
11382,'2019/06/20 02:05:21:062',46,611,41,0.5,0,0,1
11383,'2019/06/20 02:05:21:073',46,611,41,0.5,0,0,1
11384,'2019/06/20 02:05:21:097',46,612,39,0.5,0,0,1
11385,'2019/06/20 02:05:21:106',46,612,39,0.5,0,0,1
11386,'2019/06/20 02:05:21:128',46,612,38,0.5,0,0,1
11387,'2019/06/20 02:05:21:139',46,612,38,0.5,0,0,1
11388,'2019/06/20 02:05:21:162',46,613,41,0.5,0,0,1
11389,'2019/06/20 02:05:21:173',46,613,41,0.5,0,0,1
11390,'2019/06/20 02:05:21:189',46,613,41,0.5,0,0,1
11391,'2019/06/20 02:05:21:212',46,613,37,0.5,0,0,1
11392,'2019/06/20 02:05:21:222',46,613,37,0.5,0,0,1
11393,'2019/06/20 02:05:21:246',46,613,34,0.5,0,0,1
11394,'2019/06/20 02:05:21:256',46,613,34,0.5,0,0,1
11395,'2019/06/20 02:05:21:279',46,613,32,0.5,0,0,1
11396,'2019/06/20 02:05:21:289',46,613,32,0.5,0,0,1
11397,'2019/06/20 02:05:21:313',46,611,34,0.5,0,0,1
11398,'2019/06/20 02:05:21:322',46,611,34,0.5,0,0,1
11399,'2019/06/20 02:05:21:339',46,611,34,0.5,0,0,1
11400,'2019/06/20 02:05:21:362',46,613,32,0.5,0,0,1
11401,'2019/06/20 02:05:21:372',46,613,32,0.5,0,0,1
11402,'2019/06/20 02:05:21:395',46,610,33,0.5,0,0,1
11403,'2019/06/20 02:05:21:406',46,610,33,0.5,0,0,1
11404,'2019/06/20 02:05:21:430',46,611,31,0.5,0,0,1
11405,'2019/06/20 02:05:21:440',46,611,31,0.5,0,0,1
11406,'2019/06/20 02:05:21:462',46,610,31,0.5,0,0,1
11407,'2019/06/20 02:05:21:473',46,610,31,0.5,0,0,1
11408,'2019/06/20 02:05:21:496',46,608,31,0.5,0,0,1
11409,'2019/06/20 02:05:21:506',46,608,31,0.5,0,0,1
11410,'2019/06/20 02:05:21:530',46,609,30,0.5,0,0,1
11411,'2019/06/20 02:05:21:539',46,609,30,0.5,0,0,1
11412,'2019/06/20 02:05:21:562',46,610,32,0.5,0,0,1
11413,'2019/06/20 02:05:21:573',46,610,32,0.5,0,0,1
11414,'2019/06/20 02:05:21:589',46,610,32,0.5,0,0,1
11415,'2019/06/20 02:05:21:612',46,611,27,0.5,0,0,1
11416,'2019/06/20 02:05:21:623',46,611,27,0.5,0,0,1
11417,'2019/06/20 02:05:21:646',46,613,23,0.5,0,0,1
11418,'2019/06/20 02:05:21:656',46,613,23,0.5,0,0,1
11419,'2019/06/20 02:05:21:679',46,611,27,0.5,0,0,1
11420,'2019/06/20 02:05:21:689',46,611,27,0.5,0,0,1
11421,'2019/06/20 02:05:21:706',46,611,27,0.5,0,0,1
11422,'2019/06/20 02:05:21:729',46,613,21,0.5,0,0,1
11423,'2019/06/20 02:05:21:740',46,613,21,0.5,0,0,1
11424,'2019/06/20 02:05:21:763',46,613,22,0.5,0,0,1
11425,'2019/06/20 02:05:21:773',46,613,22,0.5,0,0,1
11426,'2019/06/20 02:05:21:797',46,612,27,0.5,0,0,1
11427,'2019/06/20 02:05:21:806',46,612,27,0.5,0,0,1
11428,'2019/06/20 02:05:21:830',46,613,24,0.5,0,0,1
11429,'2019/06/20 02:05:21:840',46,613,24,0.5,0,0,1
11430,'2019/06/20 02:05:21:862',46,614,23,0.5,0,0,1
11431,'2019/06/20 02:05:21:873',46,614,23,0.5,0,0,1
11432,'2019/06/20 02:05:21:896',46,617,19,0.5,0,0,1
11433,'2019/06/20 02:05:21:906',46,617,19,0.5,0,0,1
11434,'2019/06/20 02:05:21:930',46,615,22,0.5,0,0,1
11435,'2019/06/20 02:05:21:939',46,615,22,0.5,0,0,1
11436,'2019/06/20 02:05:21:963',46,614,22,0.5,0,0,1
11437,'2019/06/20 02:05:21:973',46,614,22,0.5,0,0,1
11438,'2019/06/20 02:05:21:989',46,614,22,0.5,0,0,1
11439,'2019/06/20 02:05:22:012',46,614,21,0.5,0,0,1
11440,'2019/06/20 02:05:22:023',46,614,21,0.5,0,0,1
11441,'2019/06/20 02:05:22:046',46,614,21,0.5,0,0,1
11442,'2019/06/20 02:05:22:056',46,614,21,0.5,0,0,1
11443,'2019/06/20 02:05:22:079',46,616,20,0.5,0,0,1
11444,'2019/06/20 02:05:22:089',46,616,20,0.5,0,0,1
11445,'2019/06/20 02:05:22:106',46,616,20,0.5,0,0,1
11446,'2019/06/20 02:05:22:129',46,615,22,0.5,0,0,1
11447,'2019/06/20 02:05:22:139',46,615,22,0.5,0,0,1
11448,'2019/06/20 02:05:22:163',46,615,21,0.5,0,0,1
11449,'2019/06/20 02:05:22:173',46,615,21,0.5,0,0,1
11450,'2019/06/20 02:05:22:196',46,614,22,0.5,0,0,1
11451,'2019/06/20 02:05:22:207',46,614,22,0.5,0,0,1
11452,'2019/06/20 02:05:22:229',46,614,23,0.5,0,0,1
11453,'2019/06/20 02:05:22:239',46,614,23,0.5,0,0,1
11454,'2019/06/20 02:05:22:263',46,614,23,0.5,0,0,1
11455,'2019/06/20 02:05:22:272',46,614,23,0.5,0,0,1
11456,'2019/06/20 02:05:22:296',46,615,21,0.5,0,0,1
11457,'2019/06/20 02:05:22:307',46,615,21,0.5,0,0,1
11458,'2019/06/20 02:05:22:329',46,615,21,0.5,0,0,1
11459,'2019/06/20 02:05:22:339',46,615,21,0.5,0,0,1
11460,'2019/06/20 02:05:22:362',46,616,18,0.5,0,0,1
11461,'2019/06/20 02:05:22:372',46,616,18,0.5,0,0,1
11462,'2019/06/20 02:05:22:389',46,616,18,0.5,0,0,1
11463,'2019/06/20 02:05:22:412',46,617,16,0.5,0,0,1
11464,'2019/06/20 02:05:22:423',46,617,16,0.5,0,0,1
11465,'2019/06/20 02:05:22:446',46,615,20,0.5,0,0,1
11466,'2019/06/20 02:05:22:456',46,615,20,0.5,0,0,1
11467,'2019/06/20 02:05:22:479',46,614,20,0.5,0,0,1
11468,'2019/06/20 02:05:22:489',46,614,20,0.5,0,0,1
11469,'2019/06/20 02:05:22:506',46,614,20,0.5,0,0,1
11470,'2019/06/20 02:05:22:529',46,615,18,0.5,0,0,1
11471,'2019/06/20 02:05:22:539',46,615,18,0.5,0,0,1
11472,'2019/06/20 02:05:22:562',46,615,17,0.5,0,0,1
11473,'2019/06/20 02:05:22:572',46,615,17,0.5,0,0,1
11474,'2019/06/20 02:05:22:595',46,616,16,0.5,0,0,1
11475,'2019/06/20 02:05:22:606',46,616,16,0.5,0,0,1
11476,'2019/06/20 02:05:22:629',46,617,10,0.5,0,0,1
11477,'2019/06/20 02:05:22:640',46,617,10,0.5,0,0,1
11478,'2019/06/20 02:05:22:663',46,617,11,0.5,0,0,1
11479,'2019/06/20 02:05:22:673',46,617,11,0.5,0,0,1
11480,'2019/06/20 02:05:22:696',46,615,14,0.5,0,0,1
11481,'2019/06/20 02:05:22:706',46,615,14,0.5,0,0,1
11482,'2019/06/20 02:05:22:730',46,613,15,0.5,0,0,1
11483,'2019/06/20 02:05:22:739',46,613,15,0.5,0,0,1
11484,'2019/06/20 02:05:22:762',46,611,16,0.5,0,0,1
11485,'2019/06/20 02:05:22:773',46,611,16,0.5,0,0,1
11486,'2019/06/20 02:05:22:789',46,611,16,0.5,0,0,1
11487,'2019/06/20 02:05:22:812',46,613,14,0.5,0,0,1
11488,'2019/06/20 02:05:22:823',46,613,14,0.5,0,0,1
11489,'2019/06/20 02:05:22:846',46,613,14,0.5,0,0,1
11490,'2019/06/20 02:05:22:856',46,613,14,0.5,0,0,1
11491,'2019/06/20 02:05:22:873',46,613,14,0.5,0,0,1
11492,'2019/06/20 02:05:22:896',46,614,13,0.5,0,0,1
11493,'2019/06/20 02:05:22:906',46,614,13,0.5,0,0,1
11494,'2019/06/20 02:05:22:929',46,614,9,0.5,0,0,1
11495,'2019/06/20 02:05:22:940',46,614,9,0.5,0,0,1
11496,'2019/06/20 02:05:22:962',46,612,16,0.5,0,0,1
11497,'2019/06/20 02:05:22:973',46,612,16,0.5,0,0,1
11498,'2019/06/20 02:05:22:996',46,611,20,0.5,0,0,1
11499,'2019/06/20 02:05:23:006',46,611,20,0.5,0,0,1
11500,'2019/06/20 02:05:23:029',46,613,19,0.5,0,0,1
11501,'2019/06/20 02:05:23:040',46,613,19,0.5,0,0,1
11502,'2019/06/20 02:05:23:063',46,612,24,0.5,0,0,1
11503,'2019/06/20 02:05:23:074',46,612,24,0.5,0,0,1
11504,'2019/06/20 02:05:23:097',46,611,23,0.5,0,0,1
11505,'2019/06/20 02:05:23:108',46,611,23,0.5,0,0,1
11506,'2019/06/20 02:05:23:129',46,613,22,0.5,0,0,1
11507,'2019/06/20 02:05:23:140',46,613,22,0.5,0,0,1
11508,'2019/06/20 02:05:23:163',46,613,23,0.5,0,0,1
11509,'2019/06/20 02:05:23:174',46,613,23,0.5,0,0,1
11510,'2019/06/20 02:05:23:190',46,613,23,0.5,0,0,1
11511,'2019/06/20 02:05:23:213',46,611,30,0.5,0,0,1
11512,'2019/06/20 02:05:23:223',46,611,30,0.5,0,0,1
11513,'2019/06/20 02:05:23:246',46,611,33,0.5,0,0,1
11514,'2019/06/20 02:05:23:257',46,611,33,0.5,0,0,1
11515,'2019/06/20 02:05:23:274',46,611,33,0.5,0,0,1
11516,'2019/06/20 02:05:23:297',46,613,33,0.5,0,0,1
11517,'2019/06/20 02:05:23:307',46,613,33,0.5,0,0,1
11518,'2019/06/20 02:05:23:331',46,613,35,0.5,0,0,1
11519,'2019/06/20 02:05:23:341',46,613,35,0.5,0,0,1
11520,'2019/06/20 02:05:23:363',46,612,38,0.5,0,0,1
11521,'2019/06/20 02:05:23:374',46,612,38,0.5,0,0,1
11522,'2019/06/20 02:05:23:398',46,613,37,0.5,0,0,1
11523,'2019/06/20 02:05:23:407',46,613,37,0.5,0,0,1
11524,'2019/06/20 02:05:23:430',46,612,37,0.5,0,0,1
11525,'2019/06/20 02:05:23:441',46,612,37,0.5,0,0,1
11526,'2019/06/20 02:05:23:463',46,611,37,0.5,0,0,1
11527,'2019/06/20 02:05:23:474',46,611,37,0.5,0,0,1
11528,'2019/06/20 02:05:23:499',46,610,36,0.5,0,0,1
11529,'2019/06/20 02:05:23:507',46,610,36,0.5,0,0,1
11530,'2019/06/20 02:05:23:531',46,609,36,0.5,0,0,1
11531,'2019/06/20 02:05:23:540',46,609,36,0.5,0,0,1
11532,'2019/06/20 02:05:23:563',46,611,32,0.5,0,0,1
11533,'2019/06/20 02:05:23:573',46,611,32,0.5,0,0,1
11534,'2019/06/20 02:05:23:590',46,611,32,0.5,0,0,1
11535,'2019/06/20 02:05:23:613',46,610,31,0.5,0,0,1
11536,'2019/06/20 02:05:23:624',46,610,31,0.5,0,0,1
11537,'2019/06/20 02:05:23:640',46,610,31,0.5,0,0,1
11538,'2019/06/20 02:05:23:663',46,613,24,0.5,0,0,1
11539,'2019/06/20 02:05:23:674',46,613,24,0.5,0,0,1
11540,'2019/06/20 02:05:23:697',46,611,27,0.5,0,0,1
11541,'2019/06/20 02:05:23:707',46,611,27,0.5,0,0,1
11542,'2019/06/20 02:05:23:731',46,613,22,0.5,0,0,1
11543,'2019/06/20 02:05:23:741',46,613,22,0.5,0,0,1
11544,'2019/06/20 02:05:23:763',46,613,27,0.5,0,0,1
11545,'2019/06/20 02:05:23:774',46,613,27,0.5,0,0,1
11546,'2019/06/20 02:05:23:796',46,612,30,0.5,0,0,1
11547,'2019/06/20 02:05:23:807',46,612,30,0.5,0,0,1
11548,'2019/06/20 02:05:23:831',46,613,26,0.5,0,0,1
11549,'2019/06/20 02:05:23:841',46,613,26,0.5,0,0,1
11550,'2019/06/20 02:05:23:863',46,613,23,0.5,0,0,1
11551,'2019/06/20 02:05:23:874',46,613,23,0.5,0,0,1
11552,'2019/06/20 02:05:23:897',46,615,18,0.5,0,0,1
11553,'2019/06/20 02:05:23:907',46,615,18,0.5,0,0,1
11554,'2019/06/20 02:05:23:931',46,617,10,0.5,0,0,1
11555,'2019/06/20 02:05:23:941',46,617,10,0.5,0,0,1
11556,'2019/06/20 02:05:23:963',46,617,9,0.5,0,0,1
11557,'2019/06/20 02:05:23:974',46,617,9,0.5,0,0,1
11558,'2019/06/20 02:05:23:991',46,617,9,0.5,0,0,1
11559,'2019/06/20 02:05:24:013',46,619,6,0.5,0,0,1
11560,'2019/06/20 02:05:24:024',46,619,6,0.5,0,0,1
11561,'2019/06/20 02:05:24:040',46,619,6,0.5,0,0,1
11562,'2019/06/20 02:05:24:063',46,617,8,0.5,0,0,1
11563,'2019/06/20 02:05:24:074',46,617,8,0.5,0,0,1
11564,'2019/06/20 02:05:24:096',46,613,19,0.5,0,0,1
11565,'2019/06/20 02:05:24:107',46,613,19,0.5,0,0,1
11566,'2019/06/20 02:05:24:130',46,613,18,0.5,0,0,1
11567,'2019/06/20 02:05:24:140',46,613,18,0.5,0,0,1
11568,'2019/06/20 02:05:24:163',46,615,13,0.5,0,0,1
11569,'2019/06/20 02:05:24:173',46,615,13,0.5,0,0,1
11570,'2019/06/20 02:05:24:196',46,615,13,0.5,0,0,1
11571,'2019/06/20 02:05:24:207',46,615,13,0.5,0,0,1
11572,'2019/06/20 02:05:24:230',46,616,11,0.5,0,0,1
11573,'2019/06/20 02:05:24:240',46,616,11,0.5,0,0,1
11574,'2019/06/20 02:05:24:263',46,615,12,0.5,0,0,1
11575,'2019/06/20 02:05:24:274',46,615,12,0.5,0,0,1
11576,'2019/06/20 02:05:24:297',46,615,13,0.5,0,0,1
11577,'2019/06/20 02:05:24:307',46,615,13,0.5,0,0,1
11578,'2019/06/20 02:05:24:329',46,617,9,0.5,0,0,1
11579,'2019/06/20 02:05:24:340',46,617,9,0.5,0,0,1
11580,'2019/06/20 02:05:24:364',46,619,7,0.5,0,0,1
11581,'2019/06/20 02:05:24:373',46,619,7,0.5,0,0,1
11582,'2019/06/20 02:05:24:390',46,619,7,0.5,0,0,1
11583,'2019/06/20 02:05:24:413',46,619,6,0.5,0,0,1
11584,'2019/06/20 02:05:24:424',46,619,6,0.5,0,0,1
11585,'2019/06/20 02:05:24:444',46,619,6,0.5,0,0,1
11586,'2019/06/20 02:05:24:463',46,617,12,0.5,0,0,1
11587,'2019/06/20 02:05:24:473',46,617,12,0.5,0,0,1
11588,'2019/06/20 02:05:24:497',46,617,9,0.5,0,0,1
11589,'2019/06/20 02:05:24:507',46,617,9,0.5,0,0,1
11590,'2019/06/20 02:05:24:530',46,617,9,0.5,0,0,1
11591,'2019/06/20 02:05:24:541',46,617,9,0.5,0,0,1
11592,'2019/06/20 02:05:24:563',46,617,7,0.5,0,0,1
11593,'2019/06/20 02:05:24:573',46,617,7,0.5,0,0,1
11594,'2019/06/20 02:05:24:599',46,617,7,0.5,0,0,1
11595,'2019/06/20 02:05:24:607',46,617,7,0.5,0,0,1
11596,'2019/06/20 02:05:24:630',46,619,7,0.5,0,0,1
11597,'2019/06/20 02:05:24:640',46,619,7,0.5,0,0,1
11598,'2019/06/20 02:05:24:663',46,619,6,0.5,0,0,1
11599,'2019/06/20 02:05:24:673',46,619,6,0.5,0,0,1
11600,'2019/06/20 02:05:24:698',46,618,5,0.5,0,0,1
11601,'2019/06/20 02:05:24:707',46,618,5,0.5,0,0,1
11602,'2019/06/20 02:05:24:731',46,616,12,0.5,0,0,1
11603,'2019/06/20 02:05:24:740',46,616,12,0.5,0,0,1
11604,'2019/06/20 02:05:24:763',46,615,14,0.5,0,0,1
11605,'2019/06/20 02:05:24:773',46,615,14,0.5,0,0,1
11606,'2019/06/20 02:05:24:790',46,615,14,0.5,0,0,1
11607,'2019/06/20 02:05:24:807',46,615,14,0.5,0,0,1
11608,'2019/06/20 02:05:24:829',46,617,6,0.5,0,0,1
11609,'2019/06/20 02:05:24:840',46,617,6,0.5,0,0,1
11610,'2019/06/20 02:05:24:863',46,617,8,0.5,0,0,1
11611,'2019/06/20 02:05:24:874',46,617,8,0.5,0,0,1
11612,'2019/06/20 02:05:24:897',46,619,5,0.5,0,0,1
11613,'2019/06/20 02:05:24:907',46,619,5,0.5,0,0,1
11614,'2019/06/20 02:05:24:930',46,617,8,0.5,0,0,1
11615,'2019/06/20 02:05:24:940',46,617,8,0.5,0,0,1
11616,'2019/06/20 02:05:24:963',46,619,4,0.5,0,0,1
11617,'2019/06/20 02:05:24:974',46,619,4,0.5,0,0,1
11618,'2019/06/20 02:05:24:996',46,617,7,0.5,0,0,1
11619,'2019/06/20 02:05:25:007',46,617,7,0.5,0,0,1
11620,'2019/06/20 02:05:25:030',46,615,12,0.5,0,0,1
11621,'2019/06/20 02:05:25:042',46,615,12,0.5,0,0,1
11622,'2019/06/20 02:05:25:063',46,614,13,0.5,0,0,1
11623,'2019/06/20 02:05:25:074',46,614,13,0.5,0,0,1
11624,'2019/06/20 02:05:25:096',46,617,6,0.5,0,0,1
11625,'2019/06/20 02:05:25:107',46,617,6,0.5,0,0,1
11626,'2019/06/20 02:05:25:130',46,616,8,0.5,0,0,1
11627,'2019/06/20 02:05:25:141',46,616,8,0.5,0,0,1
11628,'2019/06/20 02:05:25:163',46,616,9,0.5,0,0,1
11629,'2019/06/20 02:05:25:173',46,616,9,0.5,0,0,1
11630,'2019/06/20 02:05:25:190',46,616,9,0.5,0,0,1
11631,'2019/06/20 02:05:25:207',46,616,9,0.5,0,0,1
11632,'2019/06/20 02:05:25:230',46,615,10,0.5,0,0,1
11633,'2019/06/20 02:05:25:241',46,615,10,0.5,0,0,1
11634,'2019/06/20 02:05:25:263',46,614,16,0.5,0,0,1
11635,'2019/06/20 02:05:25:274',46,614,16,0.5,0,0,1
11636,'2019/06/20 02:05:25:297',46,613,18,0.5,0,0,1
11637,'2019/06/20 02:05:25:307',46,613,18,0.5,0,0,1
11638,'2019/06/20 02:05:25:330',46,611,22,0.5,0,0,1
11639,'2019/06/20 02:05:25:341',46,611,22,0.5,0,0,1
11640,'2019/06/20 02:05:25:363',46,611,21,0.5,0,0,1
11641,'2019/06/20 02:05:25:374',46,611,21,0.5,0,0,1
11642,'2019/06/20 02:05:25:398',46,614,15,0.5,0,0,1
11643,'2019/06/20 02:05:25:407',46,614,15,0.5,0,0,1
11644,'2019/06/20 02:05:25:431',46,613,16,0.5,0,0,1
11645,'2019/06/20 02:05:25:440',46,613,16,0.5,0,0,1
11646,'2019/06/20 02:05:25:464',46,613,14,0.5,0,0,1
11647,'2019/06/20 02:05:25:473',46,613,14,0.5,0,0,1
11648,'2019/06/20 02:05:25:497',46,611,18,0.5,0,0,1
11649,'2019/06/20 02:05:25:507',46,611,18,0.5,0,0,1
11650,'2019/06/20 02:05:25:530',46,611,17,0.5,0,0,1
